ID,NAME,POP 2010,LATITUDE,LONGITUDE
14576,Slade,-999,37.7950836,-83.7040807
14577,Kechi,1909,37.7958457,-97.279487
14578,White Sulphur Springs,2444,37.7965107,-80.2975704
14579,Harrison,970,37.7967175,-89.337033
14580,Union City,-999,37.7973018,-84.1977069
14581,Manteca,67096,37.7974273,-121.2160526
14582,Escalon,7132,37.7974273,-120.9966033
14583,Towanda,1450,37.797517,-96.999758
14584,Hazel Green,228,37.797587,-83.4165715
14585,Iron Gate,388,37.7976286,-79.7911598
14586,Smith Mills,-999,37.7983756,-87.7619645
14587,Scottsville,566,37.798754,-78.4955648
14588,Modena,-999,37.7988558,-113.9241411
14589,Reece,-999,37.7989133,-96.4463999
14590,Toronto,281,37.7989253,-95.9491562
14591,Lenore,-999,37.7989878,-82.2868078
14592,Ridgway,869,37.7992131,-88.2611509
14593,Big Spring,-999,37.7992318,-86.1521912
14594,Park City,7297,37.8000123,-97.3183762
14595,Gargatha,381,37.8001273,-75.5979836
14596,Summit,160,37.8010871,-112.9363354
14597,Lewisburg,3830,37.8017879,-80.4456303
14598,Herrin,12501,37.8031056,-89.0275744
14599,Oakland,390724,37.8043722,-122.2708026
14600,Center Cross,-999,37.8045832,-76.7788496
14601,Hopewell,-999,37.8047385,-98.9956573
14602,Flemington,148,37.8047581,-93.5013125
14603,Colp,225,37.8053279,-89.0800768
14604,Selma,529,37.8065165,-79.8481067
14605,Cimarron,2184,37.8066882,-100.3482003
14606,Turon,387,37.8072386,-98.4267424
14607,Davisville,-999,37.8078237,-91.1851368
14608,Bardstown,11700,37.8092279,-85.4669025
14609,Wonnie,-999,37.8092569,-83.1540624
14610,Willisburg,282,37.8097892,-85.126347
14611,Vine Grove,4520,37.8100674,-85.9813524
14612,Meadow Creek,-999,37.8101173,-80.9231471
14613,Humboldt,1953,37.8105961,-95.4369264
14614,Moccasin,-999,37.8107616,-120.2999137
14615,Bohon,-999,37.8117406,-84.9196768
14616,Silverton,637,37.811941,-107.6645057
14617,Fellsburg,-999,37.8119605,-99.1753866
14618,Monaville,309,37.8120488,-81.9948465
14619,Callaghan,348,37.8120685,-80.0742278
14620,Buck Meadows,31,37.8127044,-120.0643518
14621,Cook Station,-999,37.8128216,-91.4379246
14622,Modest Town,149,37.8129046,-75.5649275
14623,Vaughns Mill,-999,37.8131372,-83.916588
14624,Eldorado,4122,37.8136583,-88.4381029
14625,Stoutland,192,37.8142062,-92.5140634
14626,Paintsville,3459,37.8145384,-82.8071054
14627,Zion,-999,37.8147654,-87.4836197
14628,Wicomico Church,-999,37.8151336,-76.3777253
14629,Trousdale,-999,37.815294,-99.0856608
14630,Rosalia,171,37.8152985,-96.6197416
14631,Stanaford,1350,37.8159477,-81.1523219
14632,Clifton Forge,3884,37.816239,-79.8244947
14633,Hutchinson,-999,37.816772,-81.9081768
14634,El Dorado,13021,37.81724,-96.8622524
14635,De Soto,1590,37.8175506,-89.2278613
14636,Timpas,-999,37.8180667,-103.7741187
14637,Benton,280,37.819099,-118.4765094
14638,Asbury,-999,37.8198426,-80.5592455
14639,Nelsonia,523,37.819849,-75.58715
14640,Johnston City,3543,37.8206053,-88.9275695
14641,Sallyards,-999,37.8214116,-96.5072359
14642,Danville,42039,37.8215929,-121.9999606
14643,Lathrop,18023,37.8227046,-121.27661
14644,Panguitch,1520,37.8227551,-112.4357638
14645,Stanley,-999,37.8233799,-87.2438899
14646,Big Oak Flat,-999,37.8235391,-120.2582456
14647,Eureka,2633,37.8239167,-96.2891703
14648,Cardwell,-999,37.8242375,-85.0341245
14649,High Bridge,242,37.8242448,-84.7182792
14650,Holden,876,37.8242695,-82.0595727
14651,Piedmont,10667,37.8243715,-122.231635
14652,Tangier,727,37.8262373,-75.9916035
14653,Raleigh,350,37.8269921,-88.5319958
14654,Ingalls,306,37.8277995,-100.4545927
14655,Saint Robert,4340,37.8280961,-92.1776664
14656,Waynesville,4830,37.8286516,-92.2007227
14657,Valley Home,228,37.8288158,-120.9121571
14658,Bloxom,387,37.8295713,-75.6232616
14659,Eldridge,-999,37.82976,-92.7490695
14660,Valeria,-999,37.8300852,-83.5165749
14661,Esmont,528,37.8312533,-78.607236
14662,Emeryville,10080,37.831316,-122.2852473
14663,Canyon,-999,37.8315934,-122.1877447
14664,Irondale,445,37.8319943,-90.6781831
14665,McBride,-999,37.8328304,-89.8401076
14666,Hurst,795,37.8331059,-89.1428573
14667,Lithium,89,37.8333863,-89.8859422
14668,Cloverport,1152,37.8333902,-86.6327615
14669,Neal,-999,37.834199,-96.0802724
14670,Lebanon Junction,1813,37.8345086,-85.7319042
14671,Valley Center,6822,37.8347342,-97.3733759
14672,Diablo,1158,37.8349258,-121.9580149
14673,Moraga,16016,37.8349263,-122.1296871
14674,Henderson,28757,37.8361538,-87.5900134
14675,Flaherty,-999,37.8364564,-86.0655217
14676,Prosperity,1498,37.8365023,-81.2017684
14677,Redfield,146,37.836707,-94.8810794
14678,Belgique,-999,37.8375521,-89.781217
14679,Groveland,601,37.8382608,-120.2326894
14680,Deerfield,81,37.8386508,-94.5060655
14681,Nevada,8386,37.8392052,-94.3546719
14682,Alamo Oaks,-999,37.8393701,-121.993016
14683,Fort Scott,8087,37.8397626,-94.7082951
14684,Bewleyville,-999,37.8400649,-86.2444167
14685,Leadington,422,37.8403292,-90.491791
14686,Radcliff,21688,37.8403456,-85.9491298
14687,Galatia,933,37.8406038,-88.6092215
14688,Rockwood,42,37.8406073,-89.7006587
14689,La Garita,-999,37.8408348,-106.2466966
14690,Reedville,-999,37.8420743,-76.2757772
14691,Parowan,2790,37.8421975,-112.8279996
14692,Urbana,417,37.8422577,-93.1668592
14693,Bush,275,37.8433836,-89.13119
14694,Kermit,406,37.8437074,-82.4093134
14695,Warfield,269,37.8442629,-82.4173694
14696,Wortham,275,37.8444949,-90.6087375
14697,Verdunville,687,37.8445469,-82.0551283
14698,Stanton,2733,37.8456373,-83.8582525
14699,Mappsville,440,37.8459594,-75.5665939
14700,Valley View,-999,37.8461902,-84.4304912
14701,Uniontown,272,37.8472619,-94.9752495
14702,Nazareth,-999,37.8481165,-85.4727346
14703,Logan,1779,37.8487147,-81.9934581
14704,Creede,290,37.8491662,-106.9264345
14705,Tunas,-999,37.8497583,-93.0276891
14706,Spearville,773,37.8500191,-99.7567932
14707,Alamo,14570,37.8502033,-122.032184
14708,Reed,-999,37.851156,-87.3541718
14709,Mount Gay,1779,37.8512174,-82.022934
14710,Cherryville,-999,37.8519898,-91.2768068
14711,Elkton,-999,37.8525348,-93.4260333
14712,Langdon,42,37.8539044,-98.3245146
14713,Park Hills,8759,37.854218,-90.5181804
14714,Quinnimont,-999,37.8545595,-81.044541
14715,Ophir,159,37.8569392,-107.8325644
14716,Richland,1863,37.8569838,-92.4043396
14717,Spottsville,325,37.857544,-87.4136183
14718,White Oak,-999,37.858422,-83.2021195
14719,Prince,116,37.8590038,-81.0537081
14720,Meadow Bridge,379,37.8590061,-80.8542568
14721,Sausalito,7061,37.8590938,-122.4852507
14722,Clay City,1077,37.8592479,-83.9185323
14723,Pine Mountain Lake,2796,37.8598738,-120.1843574
14724,Rheem,-999,37.8607589,-122.1271871
14725,Ucolo,-999,37.8608252,-109.0648322
14726,Palmyra,104,37.8609747,-78.2633373
14727,Freeman Spur,287,37.861161,-88.9972949
14728,Frankclay,221,37.8617172,-90.6151267
14729,Wilmore,3686,37.8620226,-84.6616105
14730,Muir Beach,310,37.8621493,-122.5813667
14731,Maceo,413,37.8639396,-86.9938836
14732,Ozora,183,37.8644979,-90.0345574
14733,Pauls Crossroads,-999,37.8651379,-76.9102437
14734,Charleston,-999,37.8652997,-100.5648738
14735,Bradley,2040,37.8653908,-81.193991
14736,Inez,717,37.8664833,-82.5387633
14737,Grassy Creek,-999,37.8670313,-83.3451802
14738,Byron,1277,37.8671477,-121.6380069
14739,Leadwood,1282,37.8672729,-90.5931819
14740,Castleton,-999,37.8677904,-97.9692213
14741,Marin City,2666,37.868538,-122.5091404
14742,Mount Hope,813,37.8686224,-97.665047
14743,Baskett,-999,37.8708766,-87.4625092
14744,Desloge,5054,37.8708846,-90.5273473
14745,Bald Knob,-999,37.8709411,-81.6356684
14746,Chinese Camp,126,37.8710381,-120.4332511
14747,Monticello,1972,37.8713829,-109.3428948
14748,Berkeley,112580,37.8715926,-122.272747
14749,Mayo,-999,37.8717408,-84.9249536
14750,Bellefont,-999,37.8725185,-99.6579014
14751,Belvedere,2068,37.8727044,-122.4644171
14752,Tiburon,8962,37.8735377,-122.4566392
14753,Cedar Springs,-999,37.8736461,-93.8935481
14754,Peach Creek,-999,37.8745475,-81.9848471
14755,Keysville,-999,37.875322,-91.3890346
14756,Walnut Heights,-999,37.8765916,-122.0510736
14757,El Dorado Springs,3593,37.8769799,-94.0213303
14758,Royalton,1151,37.8769946,-89.1145223
14759,Orinda,17643,37.8771476,-122.1796888
14760,Hallwood,206,37.8776256,-75.589094
14761,Pierceville,-999,37.8783557,-100.676822
14762,Saint Mary,360,37.878942,-89.949277
14763,Furley,-999,37.8791795,-97.2128162
14764,Tamalpais Valley,10735,37.8792233,-122.5381056
14765,Fairfield,-999,37.8792991,-79.2894784
14766,Irvington,1181,37.8803429,-86.2838622
14767,Nicholasville,28015,37.8806341,-84.5729961
14768,Sitka,-999,37.8806478,-82.8382174
14769,Yates Center,1417,37.8811472,-95.7333175
14770,Quincy,-999,37.8819768,-95.992769
14771,Silverhill,-999,37.882312,-83.0490583
14772,Samuels,-999,37.8828388,-85.5332894
14773,Rockport,2270,37.8831055,-87.0494408
14774,Burgess,-999,37.8831862,-76.3477246
14775,Owenton,-999,37.8837494,-77.1002509
14776,French Camp,3376,37.8840922,-121.2710555
14777,Wintergreen,165,37.8848619,-78.8994672
14778,Saranap,5202,37.8849248,-122.0760744
14779,Farnham,-999,37.8854129,-76.6249557
14780,Lafayette,23893,37.8857582,-122.1180201
14781,Albany,18539,37.88580223,-122.3059788
14782,Paragonah,488,37.8858079,-112.7752206
14783,Bentley,530,37.8861228,-97.516988
14784,Falling Spring,-999,37.8865138,-79.9795021
14785,Alberene,-999,37.8865304,-78.6164036
14786,Weingarten,133,37.887553,-90.2145632
14787,Ava,654,37.8883846,-89.4948169
14788,Cottonwood,-999,37.8892127,-88.2130941
14789,Almonte,-999,37.8899262,-122.5249749
14790,Covesville,-999,37.8901411,-78.7047401
14791,Omaha,266,37.8903243,-88.3030977
14792,Nellysford,1076,37.8904176,-78.8722444
14793,Weaubleau,418,37.8905896,-93.5418706
14794,Offerle,199,37.8908512,-99.5578985
14795,Collins,159,37.8911451,-93.622984
14796,Ezel,235,37.8911964,-83.4443502
14797,Guston,-999,37.8928444,-86.2219159
14798,Temperanceville,358,37.8929027,-75.5471487
14799,Apple Grove,-999,37.8929198,-77.8969398
14800,Clintonville,-999,37.8940082,-80.598971
14801,Mount Hope,1414,37.8953906,-81.1642682
14802,Beryl,-999,37.8958016,-113.6613561
14803,Bronson,323,37.8958708,-95.0733077
14804,Anthony,-999,37.8959542,-80.3320174
14805,Belmont,-999,37.8964536,-85.7135705
14806,Arlington,473,37.8966808,-98.1786739
14807,West Frankfort,8182,37.8978275,-88.9314583
14808,Chaplin,418,37.8978421,-85.2213448
14809,Walker,270,37.898647,-94.2321688
14810,Haven,1237,37.8989003,-97.7828272
14811,Zeigler,1801,37.8994945,-89.0520194
14812,Hawesville,945,37.9000554,-86.754988
14813,Stinson Beach,632,37.9004816,-122.6444263
14814,Atlantic,862,37.90068,-75.5077034
14815,Vergennes,298,37.902273,-89.3356432
14816,Henlawson,442,37.9023246,-81.988181
14817,Hatfield,813,37.9025469,-87.2241684
14818,Bassett,14,37.9028142,-95.4041482
14819,Crum,182,37.90565,-82.4459823
14820,Westbend,-999,37.9059138,-83.9690894
14821,Mill Valley,13903,37.9060368,-122.5449763
14822,Vesuvius,-999,37.9062449,-79.1972534
14823,Walnut Creek,64173,37.9063131,-122.064963
14824,Greenhorn,-999,37.9069531,-104.8533195
14825,Richards,96,37.9072602,-94.5571778
14826,Decaturville,-999,37.9075368,-92.6999034
14827,Dingus,-999,37.9081444,-83.1021157
14828,Boulder,226,37.9083201,-111.4229486
14829,Makemie Park,155,37.908458,-75.5702046
14830,Discovery Bay,13352,37.9085357,-121.6002291
14831,New Haven,433,37.9086568,-88.1292021
14832,Bolinas,1620,37.9093702,-122.6863733
14833,Pax,167,37.9098336,-81.2642718
14834,Elkville,928,37.9100505,-89.2359165
14835,Bloomfield,838,37.9103403,-85.316622
14836,Kensington,5077,37.9104805,-122.2802471
14837,Cannelton,1563,37.9114446,-86.7444321
14838,Terre du Lac,2320,37.9117174,-90.6254052
14839,Chester,8586,37.9136628,-89.8220505
14840,Swedeborg,-999,37.913928,-92.331839
14841,Newburg,470,37.9142075,-91.9026607
14842,Shirley,-999,37.9150471,-90.9192996
14843,El Cerrito,23549,37.9157581,-122.3116367
14844,Moran,558,37.9161474,-95.1702546
14845,Mariba,-999,37.9161947,-83.5785214
14846,Egnar,-999,37.9163803,-108.9401062
14847,Kirkwood,-999,37.9164632,-84.923286
14848,Sedgwick,1695,37.9166784,-97.422541
14849,Salvisa,420,37.9167422,-84.8577283
14850,La Harpe,578,37.9169804,-95.2991465
14851,Yankeetown,-999,37.9175456,-87.2977822
14852,Thompsonville,543,37.9175489,-88.7622836
14853,Heathsville,142,37.9176323,-76.4721742
14854,Orient,358,37.9183832,-88.9775715
14855,Caselton,-999,37.9191297,-114.4852707
14856,Kaskaskia,14,37.9214413,-89.9131643
14857,West Liberty,3435,37.9214758,-83.2596216
14858,Devon,-999,37.92226,-94.8191316
14859,Hewlett,-999,37.9223616,-77.5763744
14860,Piqua,107,37.922813,-95.535261
14861,Kinsley,1457,37.9230724,-99.4098384
14862,Bonne Terre,6864,37.9231069,-90.5554039
14863,Lake Monticello,9920,37.9231965,-78.3347288
14864,Rye,153,37.9236194,-104.9302662
14865,Gas,564,37.9236467,-95.3460916
14866,Saxis,241,37.9240145,-75.7218743
14867,Iola,5704,37.9244799,-95.3999814
14868,Frankford,-999,37.9251205,-80.3845197
14869,Sanford,212,37.9251251,-75.6643731
14870,Zane,-999,37.9252465,-113.5832997
14871,Tappahannock,2375,37.9254135,-76.8591301
14872,Corte Madera,9253,37.9254806,-122.5274755
14873,Glen Jean,210,37.9265014,-81.1501017
14874,Brownsburg,-999,37.9284647,-79.3192018
14875,Ruther Glen,-999,37.9287494,-77.4558151
14876,Coletown,-999,37.9289675,-84.4421584
14877,Ekron,135,37.9292349,-86.1794145
14878,Pioche,1002,37.9296851,-114.452214
14879,Farmington,207,37.929925,-121.0002168
14880,Campbell Hill,336,37.9300513,-89.5489852
14881,Rocky Ridge Ranch,-999,37.9303311,-90.2384529
14882,Danese,-999,37.9306711,-80.9031487
14883,Grayhawk,525,37.9309862,-90.2390149
14884,Mountain Village,1320,37.9313827,-107.8564531
14885,Brentwood,51481,37.931868,-121.6957863
14886,Mount Vernon,6687,37.9322662,-87.8950267
14887,Chincoteague,2941,37.9331791,-75.3788086
14888,Pandora,-999,37.9333274,-107.7856178
14889,Grandview,749,37.9336626,-86.9811059
14890,Fairfield,113,37.9336727,-85.3835654
14891,Wattsville,1128,37.9340125,-75.4996473
14892,Larkspur,11926,37.9340915,-122.5352539
14893,Flatgap,-999,37.9342572,-82.8873857
14894,Kendall,-999,37.9347373,-101.5460038
14895,Broughton,194,37.9347695,-88.4619932
14896,Hammond,-999,37.9355932,-94.695238
14897,Richmond,103701,37.9357576,-122.3477486
14898,Lewis,451,37.9361268,-99.2526111
14899,Potosi,2660,37.936438,-90.7879086
14900,Oak Hall,255,37.9365128,-75.5460372
14901,Lewisport,1670,37.9369974,-86.9022146
14902,Muldraugh,947,37.9370158,-85.9916308
14903,Telluride,2325,37.9374939,-107.8122852
14904,Potwin,449,37.9389063,-97.0197557
14905,Dowell,408,37.9397727,-89.2378608
14906,Yoder,194,37.9402895,-97.8683847
14907,Doolittle,630,37.9403186,-91.8809939
14908,Lakin,2216,37.9405752,-101.254892
14909,Preston,223,37.9408663,-93.2076953
14910,Clayton,10897,37.9410341,-121.9357925
14911,San Quentin,-999,37.9413133,-122.4849739
14912,Hermitage,467,37.9414217,-93.3163093
14913,Cedarwood,-999,37.9416751,-104.617478
14914,Patterson,-999,37.9433447,-97.6550458
14915,Keene,-999,37.943411,-84.6418875
14916,Colcord,-999,37.9442757,-81.4370533
14917,Newburgh,3325,37.9444882,-87.4052865
14918,Mineral Point,351,37.9447722,-90.7242964
14919,Colorado City,2193,37.9452861,-104.8352628
14920,Ulysses,-999,37.9459253,-82.67349
14921,Wheatland,371,37.9461438,-93.401034
14922,Richland,425,37.9462132,-87.1689807
14923,Pleasant Hill,33152,37.9479786,-122.0607963
14924,Greenbrae,-999,37.9485354,-122.5246979
14925,Crocker,1110,37.948928,-92.2637823
14926,Athens,-999,37.9492453,-84.3641005
14927,Belpre,84,37.9500155,-99.1003824
14928,Haynesville,-999,37.9501331,-76.6624565
14929,Frenchburg,486,37.950916,-83.6257452
14930,Rolla,19559,37.9514304,-91.7712691
14931,Tell City,7272,37.9514447,-86.7677663
14932,Kentfield,6485,37.9521465,-122.5571997
14933,Cowell,-999,37.9527005,-121.9894053
14934,Scarbro,486,37.9531674,-81.1656582
14935,Jamestown,3433,37.9532584,-120.4226952
14936,Gerster,25,37.9533658,-93.5757613
14937,Tiffin,-999,37.9550327,-93.9382722
14938,Dan,-999,37.9553622,-83.4596286
14939,Harwood,47,37.9561449,-94.1543896
14940,Lee Vining,222,37.9574254,-119.1218156
14941,Stockton,291707,37.9577016,-121.2907796
14942,Sylvia,218,37.9577924,-98.4081285
14943,Hanaford,327,37.9579449,-88.835635
14944,Warsaw,1512,37.9587447,-76.7580139
14945,North Richmond,3717,37.9588126,-122.3674713
14946,Macksville,549,37.959182,-98.9687099
14947,Tuolumne,-999,37.9607582,-120.2374109
14948,Healing Springs,-999,37.9609592,-79.8625536
14949,Thurmond,5,37.9615016,-81.082322
14950,Buckner,-999,37.9620844,-77.77277
14951,San Pablo,29139,37.9621457,-122.3455263
14952,Stafford,1042,37.9622372,-98.6006375
14953,Ross,2415,37.9624239,-122.5549775
14954,Tuolumne City,1779,37.9627027,-120.2412999
14955,Rupert,942,37.9631733,-80.6895314
14956,Whitewater,718,37.9647365,-97.1475347
14957,Macks Creek,244,37.9664227,-92.9693565
14958,Herald,-999,37.9664348,-88.1814267
14959,Partridge,248,37.9672349,-98.0925584
14960,Steelville,1642,37.9680999,-91.354868
14961,Rainelle,1505,37.9687279,-80.7670342
14962,Knightsen,1568,37.9688117,-121.6680084
14963,Horntown,574,37.9695672,-75.463812
14964,Webb,-999,37.9698145,-82.4823735
14965,Caborn,-999,37.9705985,-87.7919678
14966,Abbyville,87,37.9708468,-98.2042299
14967,Mulkeytown,175,37.9708835,-89.1114662
14968,Van,211,37.9712158,-81.7109504
14969,Jeffrey,-999,37.971492,-81.8215097
14970,Garden City,26658,37.9716898,-100.8726618
14971,Stotesbury,18,37.9719806,-94.5635664
14972,Mortonsville,-999,37.9720214,-84.7563359
14973,Plevna,98,37.9722362,-98.3086791
14974,Oak Hill,7730,37.9723339,-81.1487136
14975,Christopher,2382,37.9725501,-89.053408
14976,Camp Bird,-999,37.9727718,-107.7264495
14977,Roscoe,124,37.9728097,-93.8121569
14978,Moon,-999,37.9734213,-83.0487802
14979,San Rafael,57713,37.9735346,-122.5310874
14980,Jeffersonville,1506,37.9736917,-83.8418631
14981,Chapmanville,1256,37.9737114,-82.0173502
14982,Kingston,-999,37.9737209,-81.3045516
14983,Van Buren,-999,37.9745118,-85.1652317
14984,San Anselmo,12336,37.9746458,-122.5616448
14985,Horton,-999,37.974757,-94.365228
14986,Evansville,117429,37.9747644,-87.5558482
14987,Whitesville,514,37.9748295,-81.5290005
14988,Lawsonia,-999,37.9748466,-75.8338209
14989,Northwye,-999,37.9750416,-91.7557136
14990,Millboro,-999,37.975128,-79.6028226
14991,Minden,250,37.9759452,-81.1195459
14992,Jonestown,-999,37.9770225,-84.4966048
14993,El Sobrante,12669,37.9771452,-122.2952474
14994,East Sonora,2266,37.9777024,-120.361304
14995,Concord,122067,37.9779777,-122.0310733
14996,New Church,205,37.9790117,-75.5310365
14997,Hamilton,268,37.9794705,-96.1641647
14998,Mount Montgomery,-999,37.9796525,-118.3215086
14999,Deerfield,700,37.9797442,-101.1332238
15000,Syracuse,1812,37.9805686,-101.7526718
15001,Vernon,-999,37.9805874,-95.6569291
15002,Peters,672,37.9807573,-121.0479965
15003,Virgil,71,37.9808617,-96.01027
15004,Copperopolis,3671,37.9810358,-120.6418716
15005,Norris City,1275,37.9811576,-88.3292104
15006,Sherando,688,37.981249,-78.9539128
15007,Sainte Genevieve,4410,37.9814415,-90.041779
15008,Hawley,-999,37.9827869,-103.711061
15009,Buckner,462,37.9831056,-89.0161841
15010,Crisfield,2726,37.9834575,-75.8538211
15011,Pacheco,3685,37.9835332,-122.0752413
15012,Willisville,633,37.9839401,-89.5895415
15013,Sonora,4903,37.9840911,-120.3821381
15014,Soulsbyville,2215,37.9846467,-120.2638005
15015,Ursine,91,37.9846843,-114.2152607
15016,La Junta,7077,37.9850091,-103.5438321
15017,Lake Caroline,2260,37.9855668,-77.524391
15018,Holcomb,2094,37.9861353,-100.989333
15019,Zag,-999,37.9867515,-83.364903
15020,Goshen,361,37.9870728,-79.4978197
15021,Fairfax,7441,37.9871455,-122.5888686
15022,Fox Creek,-999,37.9878518,-84.968008
15023,Akin,-999,37.9881043,-88.7475606
15024,Vista,54,37.9883649,-93.6640972
15025,Shepherdsville,11222,37.9883991,-85.7157924
15026,Central Point,-999,37.9890245,-77.1321968
15027,Captains Cove,1042,37.989957,-75.422722
15028,Winchester,18368,37.990079,-84.1796503
15029,Tuttletown,668,37.9915909,-120.4596408
15030,North City,608,37.9917041,-89.0634786
15031,Dixon,1549,37.9917061,-92.0937783
15032,Falling Spring,211,37.9917868,-80.3539643
15033,Carlyle,-999,37.9936436,-95.3908145
15034,Harding,-999,37.9939244,-94.8196863
15035,West City,661,37.9939386,-88.9350692
15036,Camargo,1081,37.9942469,-83.8876978
15037,Greenview,378,37.9942695,-81.8156765
